id,date,user,pc,activity
{Z9J1-U4LG18BC-5044MNEK},2011-05-02 09:26:00,AEB1458,PC-1633,Logon
{M3I6-K7XK14WV-8242HORT},2011-05-02 09:26:00,KAH2460,PC-2993,Logon
{O1O2-A1IV93IZ-9068AFEQ},2011-05-02 09:26:00,KCB1975,PC-6057,Logon
{Q9G5-T0WK60ZW-7532WPCS},2011-05-02 09:27:00,KCO0269,PC-2236,Logon
{U3X7-K0NO41SB-2152PCTV},2011-05-02 09:27:00,NGB0066,PC-0086,Logon
{F2A5-B3NH35WQ-9552SWIP},2011-05-02 09:27:54,LKH2512,PC-6591,Logon
{I5T6-V7AH79XR-6143PGOZ},2011-05-02 09:28:00,BRM0843,PC-0739,Logon
{Q9Y9-Z0OH79XN-3402GPYQ},2011-05-02 09:28:27,ARV0704,PC-8043,Logon
{T6U9-K8OI78DE-1809ZIOO},2011-05-02 09:29:00,BOR2387,PC-2983,Logon
{Z6V3-G4EP60CQ-6513XRQJ},2011-05-02 09:29:00,OGW3384,PC-1060,Logon
{B6Y3-T5NJ99BW-9184ONLD},2011-05-02 09:30:00,AAR0641,PC-7709,Logon
{Q9X3-J9SN89FR-6611ZSCX},2011-05-02 09:30:00,CSG0135,PC-8585,Logon
{A9W5-Q6SK08GZ-2501OINC},2011-05-02 09:30:00,DWD2621,PC-3113,Logon
{Z3A9-R1VT65YQ-0654HGAF},2011-05-02 09:30:00,HVR0633,PC-6141,Logon
{E9L7-G7RA41KQ-0216PWXM},2011-05-02 09:30:00,JCG1982,PC-3260,Logon
{V9A8-R9LG48IR-3063JMBS},2011-05-02 09:30:00,XBK2623,PC-4653,Logon
{H0K1-H9PH13EV-3777JHWT},2011-05-02 09:31:00,HNG1909,PC-6798,Logon
{P4L9-M6TY27AM-1109TAQO},2011-05-02 09:31:00,ICH2378,PC-1546,Logon
{Q4R2-C4XU32WZ-1499KGNH},2011-05-02 09:31:00,IHD1978,PC-6087,Logon
{X0D5-R7CH02RG-7970FCJY},2011-05-02 09:31:00,KKD1980,PC-5511,Logon
{F1C8-X7CS57OH-8137MKYK},2011-05-02 09:31:00,KQW0164,PC-9079,Logon
{Y4A1-N6NJ90RX-4072YQJV},2011-05-02 09:31:00,XAH2479,PC-0990,Logon
{L0G3-H0VM73KO-1609CPWQ},2011-05-02 09:31:31,HLO2756,PC-8836,Logon
{R0E6-N3AM88HG-3918KZPX},2011-05-02 09:31:58,SIR3201,PC-7054,Logon
{N5D0-H4SO80LO-3103BSAV},2011-05-02 09:32:00,AGS2462,PC-1595,Logon
{A1Z3-Z7GB06II-1270FJSM},2011-05-02 09:32:00,BDV2474,PC-4070,Logon
{L1B5-C4NK01OW-6807MDWE},2011-05-02 09:32:00,DAB0166,PC-8640,Logon
{I7F4-O2NI88BU-8935MPQK},2011-05-02 09:32:00,GMK1449,PC-3822,Logon
{N4P1-S8PC66CX-5083VHFW},2011-05-02 09:32:00,HDK0634,PC-9938,Logon
{S3H4-Y1GZ37HQ-4756RODR},2011-05-02 09:32:00,HKW2615,PC-1725,Logon
{I3J7-P6JG82EC-6520RGJU},2011-05-02 09:32:00,HMG0642,PC-5368,Logon
{E2S0-H6LQ41UZ-8591JLAK},2011-05-02 09:32:00,PKB2483,PC-0026,Logon
{Y7N8-K1OY65NM-6595QMNP},2011-05-02 09:32:00,RIJ2470,PC-0385,Logon
{V3J2-C7ZE67GQ-4609TAUI},2011-05-02 09:33:00,DAD2620,PC-3265,Logon
{T7S1-M9NG15XS-2416UAOA},2011-05-02 09:33:00,LJH2619,PC-4684,Logon
{Z4K3-H0BC59NW-2728MTLP},2011-05-02 09:33:00,LMH1987,PC-2589,Logon
{K3M9-G3PO42EE-0273UADB},2011-05-02 09:33:00,WNR0091,PC-8095,Logon
{N9O2-S2YB40MX-4610BGJT},2011-05-02 09:33:15,EZP3568,PC-0735,Logon
{R1H9-Q8NN67ZA-4740TIYA},2011-05-02 09:34:00,ALP2955,PC-9363,Logon
{A8V7-V6QR97IF-4197GHPM},2011-05-02 09:34:00,LRG3408,PC-2883,Logon
{L7Z5-M6BJ11BT-7149MFOQ},2011-05-02 09:35:00,AUI2464,PC-5170,Logon
{V5D2-K7KK04WK-3965BQVH},2011-05-02 09:35:00,HUM2481,PC-4666,Logon
{V8H2-J0EP93EP-3319DGUZ},2011-05-02 09:35:00,NBD2469,PC-2400,Logon
{Y0F5-M4PS80YN-3708CSKV},2011-05-02 09:35:00,NJL2478,PC-8148,Logon
{Y2F1-L3LK13VE-3314APJF},2011-05-02 09:36:00,WKG0150,PC-1881,Logon
{W8J6-N8PV85SJ-6072LFEA},2011-05-02 09:37:00,CJS1986,PC-0075,Logon
{O5T2-K9OP83QL-0701MJRG},2011-05-02 09:37:00,KBO2485,PC-0584,Logon
{O8Z9-H0LR51WJ-6552KZPZ},2011-05-02 09:37:00,KCR0468,PC-2335,Logon
{N5X8-D9GD41LU-3049MBWR},2011-05-02 09:37:00,UMB0055,PC-1021,Logon
{N4F3-Y9OA28NC-4921RURP},2011-05-02 09:38:00,ANH2482,PC-4788,Logon
{V3R4-H2EV13QR-1029TNCD},2011-05-02 09:38:00,BHW2476,PC-6026,Logon
{G9S5-N9GQ13EE-5430ECDX},2011-05-02 09:38:00,JDM0165,PC-2159,Logon
{X7L8-G6NI28XO-7209FSBX},2011-05-02 09:38:00,KNH1985,PC-9709,Logon
{W9H7-D8IL17WN-2745QWIQ},2011-05-02 09:38:00,RJB2622,PC-8253,Logon
{N8F0-S3OQ18CT-1123JXPT},2011-05-02 09:38:00,SRN2617,PC-9483,Logon
{M8P3-E3NX87PO-1616RCNN},2011-05-02 09:38:00,VRJ0636,PC-6934,Logon
{H4Z5-J4VL68CP-3586OOUQ},2011-05-02 09:38:42,QYG1180,PC-0400,Logon
{V4U3-F0KW00LC-4816RXAO},2011-05-02 09:39:00,MST2486,PC-3607,Logon
{C7V5-A5NE89AF-2526LIQE},2011-05-02 09:40:00,APP2488,PC-1629,Logon
{G5G0-Z8UM28DN-8026GSNQ},2011-05-02 09:40:00,CMA2616,PC-9467,Logon
{X9L3-W4IL73QK-7606LVWE},2011-05-02 09:40:00,GUC0473,PC-5533,Logon
{O2M4-B9BB99QW-2016OJRB},2011-05-02 09:40:00,KSF0134,PC-4109,Logon
{A2D2-J4FE48LL-3625SVBG},2011-05-02 09:41:00,RPF2614,PC-9781,Logon
{Z3M1-S8HA56FR-1695DPVO},2011-05-02 09:42:00,PTS2487,PC-3736,Logon
{U2N9-V7UI14QG-2249AEUW},2011-05-02 09:42:00,VZG2484,PC-0674,Logon
{X2J0-D1PT19HE-7659BCBW},2011-05-02 09:44:00,RME2477,PC-5432,Logon
{K6E2-L4KW94HE-0319BEEK},2011-05-02 09:44:00,TAF0640,PC-9132,Logon
{O0T3-H0UR59YZ-4909UJUN},2011-05-02 09:44:25,AMJ2374,PC-7610,Logon
{T5F5-O3VK72ZJ-6083YGDN},2011-05-02 09:44:47,KAG0689,PC-8338,Logoff
{B6J7-F2HI18JF-3741JFHU},2011-05-02 09:45:00,IJC2459,PC-0222,Logon
{A0T7-T5EY21CL-1879WFCY},2011-05-02 09:45:10,MJG2304,PC-8239,Logon
{Y1V6-A2DC95CJ-6632TECK},2011-05-02 09:45:28,SCM3950,PC-1837,Logon
{J4U8-C3HA31IV-6568YJBN},2011-05-02 09:46:00,ZHM1979,PC-7832,Logon
{I3X0-B5OF44VB-8018EDHN},2011-05-02 09:47:00,KEC2465,PC-8017,Logon
{K7J5-I5ZM09PH-5847UXWL},2011-05-02 09:49:00,MVS1908,PC-5518,Logon
{C2V6-A0NE73JS-5293CING},2011-05-02 09:49:47,CPC0724,PC-6953,Logon
{B4S5-W5QU11YS-3200SXOC},2011-05-02 09:50:00,YDM1720,PC-1224,Logon
{A3Q0-P2RD08ZH-7203MJOJ},2011-05-02 09:50:34,NHM1805,PC-5264,Logon
{V2Q0-A5XU78JQ-1106UKFN},2011-05-02 09:51:00,RCB0302,PC-5247,Logon
{Z2B2-V7OV06ZH-8518KVOC},2011-05-02 09:51:02,ORH2010,PC-6503,Logon
{P7X0-Q4DW33AX-6132ATJT},2011-05-02 09:51:39,KCH3095,PC-1839,Logon
{B9S9-U3BR73FU-0703MIWR},2011-05-02 09:52:58,GNE1365,PC-5750,Logon
{R1G0-U5PZ07GZ-5738QESL},2011-05-02 09:55:00,SME1984,PC-6435,Logon
{I5U2-L3ZR36LG-4624OMVA},2011-05-02 09:55:04,SSS3091,PC-2686,Logon
{X4F0-B3JQ33ND-0005YTOR},2011-05-02 09:55:24,JCR3919,PC-5158,Logon
{V7A1-E4EQ96EY-4717TSCV},2011-05-02 09:56:00,FNR0635,PC-9698,Logon
{H1J2-E5II25EX-2425NIZK},2011-05-02 09:58:04,TAM3048,PC-2952,Logon
{L6E0-A9GB46YX-3194XTRW},2011-05-02 09:59:01,CPC0724,PC-6953,Logoff
{J9D0-S5MB93GK-2786FVJX},2011-05-02 09:59:22,TAM3048,PC-2952,Logoff
{U9H1-R3LH61PC-1479BRAG},2011-05-02 09:59:24,VKA1118,PC-2952,Logon
{X4A6-T0IE38KP-7805TKLZ},2011-05-02 10:00:04,EGC0931,PC-5572,Logon
{S5H5-Y1CC88HH-4457VRHQ},2011-05-02 10:02:44,TAB0684,PC-9172,Logon
{K4U2-N7SW73ZQ-7757CLOC},2011-05-02 10:03:09,GJS0160,PC-5577,Logon
{Z4L0-H3WV73EX-3454OPMI},2011-05-02 10:05:00,RRA0643,PC-5234,Logon
{B9I1-W3YC52JY-0178QPCZ},2011-05-02 10:06:27,BBH1056,PC-1795,Logon
{N7M1-J2DC35ZD-8681CPTG},2011-05-02 10:06:58,GJS0160,PC-5577,Logoff
{L8W7-Q8ZS11OI-9627SJHU},2011-05-02 10:07:52,BBH1056,PC-1795,Logoff
{Y1K6-W1AZ32EH-2027WIKV},2011-05-02 10:08:00,BKF2204,PC-1795,Logon
{X3W2-J7PC64ON-9307OZVJ},2011-05-02 10:08:33,PIM3569,PC-4200,Logon
{Z2Y7-C6KU63VP-8023RCDQ},2011-05-02 10:08:49,KBP0384,PC-9322,Logon
{K0U3-M0IO87XM-0654FDFZ},2011-05-02 10:09:48,GMA1698,PC-4562,Logon
{J8E6-M5PM04GM-0020RMJO},2011-05-02 10:10:40,RAA3570,PC-4760,Logon
{V6P4-V9FD99BK-6667LGHI},2011-05-02 10:12:09,NDW3217,PC-3933,Logon
{D6V2-J0TS33GD-4935VUBF},2011-05-02 10:12:36,HLO2756,PC-8836,Logoff
{Q8F8-Z1UW70DF-8610SZUQ},2011-05-02 10:12:54,KCW2117,PC-7823,Logon
{Q2B1-T0WV45EE-2830XCTA},2011-05-02 10:13:35,LHB3089,PC-7946,Logon
{S6W4-G9TL23RV-4420YPTH},2011-05-02 10:14:33,TKP0210,PC-3482,Logon
{P6C7-L7AS13VX-4987YFVG},2011-05-02 10:14:51,UDB1170,PC-6541,Logon
{I9H7-N9BR48YI-3976ATLM},2011-05-02 10:16:22,LXS0332,PC-3418,Logon
{T9M6-M0JD57ZX-1356ORQK},2011-05-02 10:17:46,WBM1045,PC-2098,Logon
{C2M0-R1JE29YC-7833ILMN},2011-05-02 10:17:50,ARK3198,PC-9151,Logon
{V6J6-O4LA63NO-3639VNNL},2011-05-02 10:18:09,MNW2267,PC-4925,Logon
{D9M8-B6LF66XV-3442IIPW},2011-05-02 10:18:28,WMR2723,PC-5580,Logon
{M2I2-F8PW50MP-3414HLGF},2011-05-02 10:18:30,AYD2775,PC-3839,Logon
{W7V5-R7VP04KL-9542AITS},2011-05-02 10:18:57,OAP2825,PC-0824,Logon
{G4Q2-N2VF42TJ-2561HTSS},2011-05-02 10:20:43,WBM1045,PC-2098,Logoff
{K5P1-K1FP60CG-3629IWXC},2011-05-02 10:21:05,BCS1604,PC-4008,Logon
{K9E3-L8ID12HR-3812VJSY},2011-05-02 10:21:56,AJH2110,PC-9744,Logon
{E5B1-T2VR89HF-0469MSWR},2011-05-02 10:22:24,TMV0868,PC-7451,Logon
{Q8V4-C1QY85IC-5680QOKZ},2011-05-02 10:23:01,KCW2117,PC-7823,Logoff
{P4O3-H1VI75HJ-1088HNFS},2011-05-02 10:23:50,HID1899,PC-4350,Logon
{J8M6-V2VM84JX-3207DYEH},2011-05-02 10:25:21,HCS2231,PC-0563,Logon
{A2L9-V4FQ09WG-5734CZCF},2011-05-02 10:25:47,CTP2225,PC-1784,Logon
{T7N8-P4OR74KO-0006NPQZ},2011-05-02 10:28:50,AWB2282,PC-3439,Logon
{D2S3-A8BO06CS-9277AAWL},2011-05-02 10:28:56,SDW0370,PC-8438,Logon
{X9I5-D7FD15OF-2704HJHL},2011-05-02 10:29:07,BMS0925,PC-5738,Logon
{Z7H3-L3TJ18YG-5416LZYR},2011-05-02 10:29:22,RJW1440,PC-9706,Logon
{W9R1-F8AL78HW-4370QLGI},2011-05-02 10:30:25,AJQ0809,PC-2245,Logon
{R0U1-D9YR85UZ-2792UXYG},2011-05-02 10:32:29,GCL1782,PC-8259,Logon
{E9W1-R8JG02NK-8245LVRC},2011-05-02 10:33:26,CFL0156,PC-8841,Logon
{B7K9-X5PW84TH-1717XRJS},2011-05-02 10:33:26,HID1899,PC-4350,Logoff
{U9K1-C2EL79FC-5349DSIW},2011-05-02 10:33:32,OEJ1648,PC-5067,Logon
{R4A9-J3MM66AR-5447LXWP},2011-05-02 10:33:45,JMH2517,PC-5908,Logon
{X7R2-W0CR31ZR-4677UQAK},2011-05-02 10:34:32,NGW2341,PC-1120,Logon
{L7I7-C1CJ06FR-6192GLRP},2011-05-02 10:34:57,KJR1377,PC-6207,Logon
{M7C4-H9UT86DI-5764MFKJ},2011-05-02 10:35:04,HJG2157,PC-4018,Logon
{C7J5-N0ZM13EJ-7907LFQC},2011-05-02 10:35:36,KSW3237,PC-3209,Logon
{S3I5-C3YV00IE-7734ZLXQ},2011-05-02 10:36:57,DHR2541,PC-0849,Logon
{E8P0-K0LK59XO-1301QQNF},2011-05-02 10:37:36,LDW0620,PC-3575,Logon
{O2O4-E8BI88CE-8503PCLN},2011-05-02 10:37:51,FZB3046,PC-1761,Logon
{C2P6-G9UK19QZ-7619TMTZ},2011-05-02 10:38:29,RSG0687,PC-8994,Logon
{B2I0-N0MJ17PN-9387ERSM},2011-05-02 10:38:39,AMA2808,PC-3872,Logon
{C4D6-Y4SA37MG-6658OKCQ},2011-05-02 10:38:55,SMN1103,PC-4034,Logon
{J3N4-S7BR86JK-6837IEKH},2011-05-02 10:39:42,MTS0465,PC-7119,Logon
{U7N6-G7EW48YF-1665KZCV},2011-05-02 10:39:44,GKK2422,PC-2775,Logon
{A6E0-J6DV61RI-1849TXKO},2011-05-02 10:40:48,WAJ2412,PC-2045,Logon
{U6E4-F7FM36RP-6230EQWF},2011-05-02 10:42:15,ATM1615,PC-9996,Logon
{B2E4-O4BK42LT-0500EMDJ},2011-05-02 10:42:58,BDP0031,PC-4954,Logon
{F8W9-T2GE71LY-0133RITW},2011-05-02 10:43:17,MDG2418,PC-9470,Logon
{O3O6-W2YN63PU-7901HVMB},2011-05-02 10:43:26,HMY0235,PC-7084,Logon
{Z8Y1-A0QH50PQ-4689OJRF},2011-05-02 10:43:37,FAL1867,PC-3068,Logon
{Y1H6-Q4LC47ZE-7792DXIN},2011-05-02 10:43:38,AJN1275,PC-0491,Logon
{H2A6-G2QE94GK-1400EIQE},2011-05-02 10:43:49,IYM3865,PC-6217,Logon
{V7T9-X7FW46US-0901QWDS},2011-05-02 10:44:13,LEB1764,PC-6683,Logon
{J8T7-R0PO07NV-8290WDJO},2011-05-02 10:44:59,UDB1170,PC-6541,Logoff
{N7L4-F0JU61BQ-2764SRQR},2011-05-02 10:45:14,LEB1764,PC-6683,Logoff
{C2X6-L2FG02CD-9941JQMS},2011-05-02 10:46:03,WSS0820,PC-7704,Logon
{P7W0-S8KT66WA-9704FXTL},2011-05-02 10:46:50,HAP3738,PC-1585,Logon
{E5M3-B0AP27YM-2599GTQD},2011-05-02 10:47:09,XAL2816,PC-1348,Logon
{F8A0-A6DC86FF-1297UHFL},2011-05-02 10:47:11,RCH3533,PC-5472,Logon
{D5O0-E3CY11RB-9258BPQR},2011-05-02 10:47:14,ACM3964,PC-7773,Logon
{O0A7-I5LG63SO-0347UZKB},2011-05-02 10:47:23,DHG0533,PC-3728,Logon
{M0S3-T4WJ60SG-6775RKVM},2011-05-02 10:47:39,MTS0465,PC-7119,Logoff
{N8U0-A0BL23VG-4649ZAJM},2011-05-02 10:47:39,UXC1495,PC-6573,Logon
{T1U2-N9FL38TZ-5808JTYI},2011-05-02 10:47:56,DRH3557,PC-2252,Logon
{Y2H7-H2DV40MD-6657XKYB},2011-05-02 10:48:57,MLS2856,PC-7119,Logon
{R2M5-Y1BK50NP-9769VIQV},2011-05-02 10:49:17,DRF1498,PC-9560,Logon
{S4B8-Q2XX18SO-7954YQQC},2011-05-02 10:49:37,RHF0046,PC-7201,Logon
{S2O2-T3GP01MR-5815YLFI},2011-05-02 10:50:01,VAC3966,PC-1907,Logon
{D7K9-C9PT22MM-6128WSFZ},2011-05-02 10:50:33,BBA1230,PC-0598,Logon
{Q1U7-P4XB56YZ-8136IZIY},2011-05-02 10:51:18,ZDC2523,PC-2312,Logon
{Y1J5-A2KI69GA-0722JWCL},2011-05-02 10:51:37,FXD3105,PC-7615,Logon
{R8S6-Q7XX73XZ-6103ZQVF},2011-05-02 10:52:27,TAJ0193,PC-5775,Logon
{N5C8-I1CK70UJ-3123IYAN},2011-05-02 10:52:29,GDM3960,PC-7415,Logon
{G6K9-T9MQ21VH-0223SIJH},2011-05-02 10:53:13,KMR2232,PC-4044,Logon
{O8Z0-H7NE36HE-3976GUTI},2011-05-02 10:53:14,TJB3240,PC-9357,Logon
{X0C5-C6XC31AM-6024EKZV},2011-05-02 10:53:29,VPS3185,PC-3491,Logon
{Y7H0-P9CN06SM-4787YHSF},2011-05-02 10:54:14,CSB3932,PC-5245,Logon
{G7G3-M6TD80LG-1530HVNO},2011-05-02 10:54:37,KPS3882,PC-9504,Logon
{Z1G9-W4AZ26HQ-6716XJFL},2011-05-02 10:55:01,MAL2345,PC-6003,Logon
{E6I9-O9LP75OI-0382TNIL},2011-05-02 10:55:18,GYH3476,PC-2813,Logon
{Q8S7-P9QB57BS-7915UXTR},2011-05-02 10:55:25,WRW2331,PC-9106,Logon
{G0B7-J0DR64EN-7638FFJM},2011-05-02 10:56:03,LBW3159,PC-8176,Logon
{Z5O3-M2GV64OO-6339WLCY},2011-05-02 10:56:40,YDM3898,PC-2220,Logon
{H2U7-L7CY51YG-2018QQYJ},2011-05-02 10:57:26,BDB2163,PC-0401,Logon
{H0U5-M5LV22QK-9653BCAH},2011-05-02 10:57:33,MMW1927,PC-8869,Logon
{P9B6-P4UG67ET-3689REPW},2011-05-02 10:57:44,TTL3088,PC-7124,Logon
{Q2F2-Y0KN04UE-3027XINZ},2011-05-02 10:58:14,TVC2918,PC-0993,Logon
{F9O0-K5MB21RU-8735ZRJA},2011-05-02 10:58:46,AHH0495,PC-9240,Logon
{M0F5-N1HH21RM-6359AQGX},2011-05-02 10:59:12,ABK3081,PC-1563,Logon
{Z4X8-F3CY10NQ-1338QSZN},2011-05-02 10:59:14,MMR1864,PC-0782,Logon
{D1Y8-C8NG33RI-4915SSSZ},2011-05-02 10:59:25,KUS2137,PC-4876,Logon
{A3W6-F5HJ90MP-5194RAED},2011-05-02 10:59:58,AGF0742,PC-3794,Logon
{O4F1-Y2LV39FP-4172DIMK},2011-05-02 11:00:20,JSW0872,PC-0756,Logon
{M7H0-O1WS53SK-6911XNSJ},2011-05-02 11:01:29,JCM1388,PC-5968,Logon
{I3W7-D4ET78HP-9304DZUD},2011-05-02 11:02:12,WBB2321,PC-3292,Logon
{A2I7-R4LE12OK-7402BJFK},2011-05-02 11:02:14,EEH0965,PC-2150,Logon
{F3N5-D0QV52SY-6380HFVH},2011-05-02 11:02:23,MKM0647,PC-5592,Logon
{W6M7-Y2PN36JD-7734XMNM},2011-05-02 11:03:03,RHF0046,PC-7201,Logoff
{Z4P4-J3BZ10YQ-0635ZVAW},2011-05-02 11:03:04,LWB2851,PC-5558,Logon
{J3R8-G6LQ44MO-1811OZST},2011-05-02 11:03:05,NJM0173,PC-0781,Logon
{D6F5-I9BD33KI-5301SJSL},2011-05-02 11:03:10,LNP3092,PC-9134,Logon
{G2N2-I0AU73GE-1712DUTL},2011-05-02 11:03:57,FDT0213,PC-0431,Logon
{H5E2-Y2SN27YZ-7646VPDN},2011-05-02 11:04:14,JTJ0597,PC-7201,Logon
{L0T5-A2ZG93GU-0366EFAZ},2011-05-02 11:04:39,AKL1305,PC-4394,Logon
{R0Z8-M6WY02FX-8421XQYQ},2011-05-02 11:05:07,EAM1432,PC-0711,Logon
{P6Y9-W5HV88AM-0101GBSU},2011-05-02 11:05:18,LIM1718,PC-3473,Logon
{P8I5-F7PL38RJ-1014IZOV},2011-05-02 11:05:52,XIW2655,PC-9408,Logon
{U4V8-Z1FW29LC-2945VNEW},2011-05-02 11:06:02,NMM1560,PC-4804,Logon
{E2F6-J6MQ41JC-1679FVCW},2011-05-02 11:06:09,DBF3635,PC-0363,Logon
{S1N6-D0OM54WF-4344JVRX},2011-05-02 11:06:15,GCP2425,PC-0178,Logon
{K6G4-Z4PW88KD-6262ZGYD},2011-05-02 11:06:44,LRM1362,PC-7080,Logon
{P0P9-U4GA23IZ-0092LSTI},2011-05-02 11:08:03,HDP1890,PC-9014,Logon
{E0Z2-V9JL87QV-5796YDTZ},2011-05-02 11:08:43,GCP2425,PC-0178,Logoff
{A5Y5-V8ST79LQ-4814RGRB},2011-05-02 11:09:06,UCM3537,PC-4582,Logon
{J3S6-H1KS13YY-7539ELKD},2011-05-02 11:10:00,CBL3631,PC-7419,Logon
{Y8Z0-M7DJ02EC-1942NNOC},2011-05-02 11:10:01,ZBH3422,PC-4078,Logon
{R2J7-Y0PZ73BE-1323FIIR},2011-05-02 11:10:09,GOB3528,PC-9752,Logon
{L7T7-K8MC45MS-2122BVVK},2011-05-02 11:10:10,HAR3632,PC-8174,Logon
{F2W5-P6KQ83DE-7763GKLN},2011-05-02 11:10:17,FHM2067,PC-6756,Logon
{F9Y0-H2VF33OC-5020WUDT},2011-05-02 11:10:57,KDM3923,PC-0001,Logon
{C7A3-M7BT00VD-0178JHNT},2011-05-02 11:11:10,CSP2186,PC-6048,Logon
{I7Q9-P6MP83HR-4110TMXS},2011-05-02 11:11:11,VFM3223,PC-9232,Logon
{K4K8-F0AP38DI-6529FRBN},2011-05-02 11:11:19,NMR2725,PC-4026,Logon
{X0P6-W2CF44PD-6450LJIJ},2011-05-02 11:11:48,DKP0671,PC-1984,Logon
{U5L4-W7CG85FN-6888KOPG},2011-05-02 11:12:01,LGL2772,PC-5943,Logon
{X0M0-Y5VP46XB-2779YCLC},2011-05-02 11:12:24,LXS0332,PC-3418,Logoff
{G2U1-N1AU93NN-2368UBTA},2011-05-02 11:12:41,JCH2505,PC-5013,Logon
{S2O4-L8RM70UL-7393FLBD},2011-05-02 11:12:55,LRM1922,PC-4004,Logon
{A5P8-R1DO90IU-3270LXEP},2011-05-02 11:13:07,GSC0530,PC-0087,Logon
{O8Z2-U8AQ20VI-9257DOGB},2011-05-02 11:13:30,GIH0882,PC-7936,Logon
{A6W3-V1JH84EB-2772FXXQ},2011-05-02 11:13:34,UMF2894,PC-7216,Logon
{P6H9-J5HA63QQ-9515JBNH},2011-05-02 11:13:35,JKC2754,PC-3138,Logon
{F5J9-Z0FT93WL-5208EFIX},2011-05-02 11:13:39,MVA2547,PC-7293,Logon
{S0F7-R3PZ65JE-3405ZGYA},2011-05-02 11:13:48,LNK3345,PC-5649,Logon
{I7F8-O3OP67QR-0670GOEM},2011-05-02 11:13:55,JJH0681,PC-7416,Logon
{A7C6-W7GX53MR-4337FYJO},2011-05-02 11:14:09,RRT1417,PC-6017,Logon
{V0R7-U7CF23WS-3962JXVU},2011-05-02 11:14:23,PMH3484,PC-6983,Logon
{O7P0-B4YI66BY-1013EDSM},2011-05-02 11:14:32,RXN2265,PC-8466,Logon
{O5R4-H5VZ78QR-9301REDY},2011-05-02 11:15:00,DRW1207,PC-7217,Logon
{T6R7-V5UP65UB-3103CAPQ},2011-05-02 11:15:12,FDD3893,PC-5776,Logon
{R4I6-I7NN74OH-8918IVAN},2011-05-02 11:15:18,KTC0474,PC-4480,Logon
{I9P5-E1WY15WS-5297WMHW},2011-05-02 11:15:25,HBD1371,PC-3924,Logon
{Y7L8-K6UB95NL-9524IOIA},2011-05-02 11:15:40,FSP0703,PC-7998,Logon
{F2T6-P4WF50QL-0684CKHO},2011-05-02 11:15:41,LIM1718,PC-3473,Logoff
{D9T4-C3CQ93WM-1209DABI},2011-05-02 11:15:45,SWE3155,PC-4509,Logon
{N6P8-C4ZC50WP-2913ZZPJ},2011-05-02 11:16:03,NRE1755,PC-2774,Logon
{Y6T2-C5QP63HJ-4466OMCG},2011-05-02 11:16:18,MBA2092,PC-0553,Logon
{R6L7-A1HP47HB-5612PBXG},2011-05-02 11:16:43,HDB1666,PC-6793,Logon
{L1Y4-H5BK92KW-0129NOYD},2011-05-02 11:17:06,KCL2310,PC-2411,Logon
{O9C4-Z5RQ24DO-2186NBND},2011-05-02 11:17:36,HJW2646,PC-7382,Logon
{O1E6-T2VR78EW-4917PVHG},2011-05-02 11:17:39,AGF0742,PC-3794,Logoff
{P7V9-X2YV19GC-6218YCNY},2011-05-02 11:17:59,MOW1104,PC-9626,Logon
{O3J2-P1QI20HI-2921DCXE},2011-05-02 11:18:23,IRB2456,PC-3011,Logon
{Y6T1-H7NK78IS-1403PGGQ},2011-05-02 11:18:39,DMH1232,PC-1979,Logon
{B6D8-T1UG35SM-6895UOAZ},2011-05-02 11:18:40,NRT1320,PC-2545,Logon
{N7K3-M8IY47UA-4810ZRMF},2011-05-02 11:18:59,MGG1756,PC-1617,Logon
{A0R3-H3SV58AY-6100EYQR},2011-05-02 11:19:04,OCD3513,PC-4082,Logon
{X7U2-W0NI05ZA-4203TUXV},2011-05-02 11:19:07,FCS2824,PC-1574,Logon
{S7E5-E8FC42CP-1269DLZC},2011-05-02 11:19:35,JEW2141,PC-8081,Logon
{X3F4-I0TY31UJ-7448VQWQ},2011-05-02 11:20:05,CJW0376,PC-5563,Logon
{G5P1-X3BJ07WV-2033HWSH},2011-05-02 11:20:06,DCR1531,PC-6598,Logon
{D9J9-S7GD76TH-8151RHSL},2011-05-02 11:20:19,OCS1541,PC-2125,Logon
{K7U7-U1ET64WX-8020HZRY},2011-05-02 11:20:25,CAM0679,PC-1109,Logon
{J3C6-N3GL17OP-8769OTEK},2011-05-02 11:21:34,TJS3067,PC-5461,Logon
{P5I4-C4GY66TY-0365CXNO},2011-05-02 11:22:27,LWV1525,PC-8501,Logon
{R0F8-I6DH92HC-1555IBND},2011-05-02 11:22:31,JHP1799,PC-1573,Logon
{W4W0-B9NQ00ZU-1499WVDJ},2011-05-02 11:22:41,BAL2366,PC-6007,Logon
{N4L5-W2NP20OZ-6973GWMH},2011-05-02 11:24:19,OHM1030,PC-6979,Logon
{N3M9-F1HD67LV-5412EWBB},2011-05-02 11:24:25,PSS2051,PC-8981,Logon
{X0W4-Y6SW41BL-7978YYGQ},2011-05-02 11:25:21,IRP2018,PC-5690,Logon
{M9N5-Y8TM67KA-6411VNNR},2011-05-02 11:25:21,SAD3259,PC-5036,Logon
{P9T9-J8TA41SC-5328OLPM},2011-05-02 11:25:51,LIC0203,PC-1828,Logon
{Z6B0-F0MV86HE-0160PLBL},2011-05-02 11:25:53,JKG3329,PC-2898,Logon
{X8E7-G6XX49DO-9526GXGW},2011-05-02 11:26:13,MCM2189,PC-5143,Logon
